time_stamp,agent_id,profession,location,current_node_id,household_id,home_node_id,activity_name
39610,329,student,workplace,2598218669_centroid,11,2602579496_centroid,go_home_to_take_necessity
39610,330,student,workplace,1573635546_centroid,171,1572653115_centroid,go_home_to_take_necessity
39610,331,student,workplace,3854132469_centroid,21,5415836922_centroid,go_home_to_take_necessity
39610,332,student,workplace,7022689261_centroid,67,5273261029_centroid,go_home_to_take_necessity
39610,333,student,workplace,7168377836_centroid,280,2601271505_centroid,go_home_to_take_necessity
39610,334,student,workplace,1578531138_centroid,1,1572619415_centroid,go_home_to_take_necessity
39610,335,student,workplace,3854132447_centroid,307,7023026467_centroid,go_home_to_take_necessity
39610,336,student,workplace,1578531142_centroid,289,3844350171_centroid,go_home_to_take_necessity
39610,337,student,Evacuation_Point,1577880569_centroid,310,5297220750_centroid,go_home_to_take_necessity
39610,338,student,workplace,1577880518_centroid,164,5409247111_centroid,go_home_to_take_necessity
39610,339,student,workplace,2598218644_centroid,33,7022985032_centroid,go_home_to_take_necessity
39610,340,student,workplace,2598218679_centroid,253,5415837099_centroid,go_home_to_take_necessity
39610,341,student,workplace,5614270281_centroid,45,5555654177_centroid,go_home_to_take_necessity
39610,342,student,workplace,1577880511_centroid,82,7961519398_centroid,go_home_to_take_necessity
39610,343,student,workplace,2598218679_centroid,100,5388602648_centroid,go_home_to_take_necessity
39610,344,student,workplace,7022689261_centroid,64,5598068434_centroid,go_home_to_take_necessity
39610,345,student,workplace,5614270281_centroid,334,5598068233_centroid,go_home_to_take_necessity
39610,346,student,workplace,2598218644_centroid,233,5911244681_centroid,go_home_to_take_necessity
39610,347,student,Evacuation_Point,1577880569_centroid,330,2601271426_centroid,go_home_to_take_necessity
39610,348,student,workplace,1577880511_centroid,187,5285312132_centroid,go_home_to_take_necessity
39610,349,student,workplace,7022689261_centroid,214,2602579232_centroid,go_home_to_take_necessity
39610,350,student,Evacuation_Point,4801751333_centroid,128,5438757127_centroid,go_home_to_take_necessity
39610,351,student,Evacuation_Point,1577880569_centroid,269,1582706374_centroid,go_home_to_take_necessity
39610,352,student,workplace,5614270281_centroid,230,3514520490_centroid,go_home_to_take_necessity
39610,353,student,workplace,9621269041_centroid,348,5555654171_centroid,go_home_to_take_necessity
39610,354,student,workplace,2598218682_centroid,233,5911244681_centroid,go_home_to_take_necessity
39610,355,student,workplace,9621269051_centroid,51,10013187953_centroid,go_home_to_take_necessity
39610,356,student,workplace,2598218644_centroid,295,5415836926_centroid,go_home_to_take_necessity
39610,357,student,workplace,9621257593_centroid,139,5598068578_centroid,go_home_to_take_necessity
39610,358,student,workplace,9621268958_centroid,151,7022689279_centroid,go_home_to_take_necessity
39610,359,student,workplace,2598218644_centroid,135,10024167383_centroid,go_home_to_take_necessity
39610,360,student,workplace,9621269041_centroid,141,1573641323_centroid,go_home_to_take_necessity
39610,361,student,workplace,9621269041_centroid,20,1582921734_centroid,go_home_to_take_necessity
39610,362,student,workplace,3854132469_centroid,323,10013187641_centroid,go_home_to_take_necessity
39610,363,student,workplace,2598218682_centroid,41,9941505080_centroid,go_home_to_take_necessity
39610,364,student,workplace,3854132447_centroid,312,10013187629_centroid,go_home_to_take_necessity
39610,365,student,workplace,1577880518_centroid,160,5598068462_centroid,go_home_to_take_necessity
39610,366,student,workplace,1578531142_centroid,45,5555654177_centroid,go_home_to_take_necessity
39610,367,student,workplace,9621268959_centroid,186,7961286686_centroid,go_home_to_take_necessity
39610,368,student,Evacuation_Point,4801751333_centroid,154,10024546893_centroid,go_home_to_take_necessity
39610,369,student,workplace,9621268958_centroid,335,2660604033_centroid,go_home_to_take_necessity
39610,370,student,Evacuation_Point,1577880569_centroid,232,2601271436_centroid,go_home_to_take_necessity
39610,371,student,workplace,9621269051_centroid,96,5379614116_centroid,go_home_to_take_necessity
39610,372,student,workplace,7022956443_centroid,238,5532522896_centroid,go_home_to_take_necessity
39610,373,student,workplace,9621268923_centroid,126,5276905032_centroid,go_home_to_take_necessity
39610,374,student,workplace,3854132469_centroid,92,5379617448_centroid,go_home_to_take_necessity
39610,375,student,workplace,9621269041_centroid,125,7961519402_centroid,go_home_to_take_necessity
39610,376,student,workplace,2598218644_centroid,62,5297220738_centroid,go_home_to_take_necessity
39610,377,student,Evacuation_Point,4801751333_centroid,173,1573620589_centroid,go_home_to_take_necessity
39610,378,student,workplace,1577880511_centroid,314,2601271134_centroid,go_home_to_take_necessity
39610,379,student,workplace,1578531138_centroid,33,7022985032_centroid,go_home_to_take_necessity
39610,380,student,workplace,9627983214_centroid,224,4262901261_centroid,go_home_to_take_necessity
39610,381,student,workplace,3854132431_centroid,237,5598067840_centroid,go_home_to_take_necessity
39610,382,student,workplace,9627983166_centroid,53,7961519262_centroid,go_home_to_take_necessity
39610,383,student,workplace,5614270281_centroid,20,1582921734_centroid,go_home_to_take_necessity
39610,384,student,workplace,3853884060_centroid,336,2598219102_centroid,go_home_to_take_necessity
39610,385,student,workplace,1578531142_centroid,213,5532522844_centroid,go_home_to_take_necessity
39610,386,student,workplace,9627983212_centroid,179,5297201503_centroid,go_home_to_take_necessity
39610,387,student,workplace,2598218679_centroid,155,3844116795_centroid,go_home_to_take_necessity
39610,388,student,workplace,1577880511_centroid,102,3901330724_centroid,go_home_to_take_necessity
39610,389,student,workplace,1577880511_centroid,172,2984321244_centroid,go_home_to_take_necessity
39610,390,student,workplace,4801751268_centroid,37,5532524150_centroid,go_home_to_take_necessity
39610,391,student,workplace,3853884059_centroid,73,5555654141_centroid,go_home_to_take_necessity
39610,392,student,workplace,4801751268_centroid,210,4805712369_centroid,go_home_to_take_necessity
39610,393,student,workplace,1573635546_centroid,322,5276861164_centroid,go_home_to_take_necessity
39610,394,student,workplace,1578531142_centroid,165,2601271524_centroid,go_home_to_take_necessity
39610,395,student,workplace,9621269051_centroid,147,1582921818_centroid,go_home_to_take_necessity
39610,396,student,workplace,3853884059_centroid,130,2602579804_centroid,go_home_to_take_necessity
39610,397,student,Evacuation_Point,4801751333_centroid,335,2660604033_centroid,go_home_to_take_necessity
39610,398,student,workplace,7168377836_centroid,155,3844116795_centroid,go_home_to_take_necessity
39610,399,student,workplace,9627983212_centroid,265,2598218861_centroid,go_home_to_take_necessity
39610,400,student,workplace,9621269041_centroid,78,9941564363_centroid,go_home_to_take_necessity
39610,401,student,workplace,3854132469_centroid,167,2602579097_centroid,go_home_to_take_necessity
39610,402,student,workplace,9621269041_centroid,87,5415837016_centroid,go_home_to_take_necessity
39610,403,student,workplace,7022689261_centroid,39,5598067350_centroid,go_home_to_take_necessity
39610,404,student,workplace,3853884060_centroid,5,2598219076_centroid,go_home_to_take_necessity
39610,405,student,workplace,2598218644_centroid,131,9738782077_centroid,go_home_to_take_necessity
39610,406,student,workplace,3854132447_centroid,130,2602579804_centroid,go_home_to_take_necessity
39610,407,student,workplace,1577880554_centroid,1,1572619415_centroid,go_home_to_take_necessity
39610,408,student,workplace,2598218657_centroid,43,1573917301_centroid,go_home_to_take_necessity
39610,409,student,workplace,9621257611_centroid,34,3975269533_centroid,go_home_to_take_necessity
39610,410,student,workplace,3853884059_centroid,166,4253905933_centroid,go_home_to_take_necessity
39610,411,student,workplace,9941564413_centroid,271,2601271505_centroid,go_home_to_take_necessity
39610,412,student,workplace,9621268923_centroid,203,3389130343_centroid,go_home_to_take_necessity
39610,413,student,workplace,9627983190_centroid,243,5532524044_centroid,go_home_to_take_necessity
39610,414,student,workplace,1577880734_centroid,21,5415836922_centroid,go_home_to_take_necessity
39610,415,student,workplace,3854132469_centroid,79,5273261029_centroid,go_home_to_take_necessity
39610,416,student,workplace,4801751268_centroid,195,4801751224_centroid,go_home_to_take_necessity
39610,417,student,workplace,9621268959_centroid,165,2601271524_centroid,go_home_to_take_necessity
39610,418,student,workplace,7168377836_centroid,99,4623088171_centroid,go_home_to_take_necessity
39610,419,student,workplace,3854132431_centroid,330,2601271426_centroid,go_home_to_take_necessity
39610,420,student,workplace,2598218644_centroid,308,5911244777_centroid,go_home_to_take_necessity
39610,421,student,workplace,9941564413_centroid,215,2601271524_centroid,go_home_to_take_necessity
39610,422,student,workplace,1573635546_centroid,208,5409247087_centroid,go_home_to_take_necessity
39610,423,student,workplace,1578531138_centroid,212,1577880501_centroid,go_home_to_take_necessity
39610,424,student,workplace,2598218669_centroid,283,2987435436_centroid,go_home_to_take_necessity
39610,425,student,workplace,9621257593_centroid,58,6161063373_centroid,go_home_to_take_necessity
39610,426,student,workplace,9621268927_centroid,294,2601271459_centroid,go_home_to_take_necessity
39610,427,student,workplace,9627983190_centroid,293,10024546749_centroid,go_home_to_take_necessity
39610,428,student,workplace,2598218644_centroid,189,2985100828_centroid,go_home_to_take_necessity
39610,429,student,workplace,1577880734_centroid,111,7168443281_centroid,go_home_to_take_necessity
39610,430,student,workplace,2598218669_centroid,74,5411247867_centroid,go_home_to_take_necessity
39610,431,student,workplace,4801751268_centroid,228,5555654029_centroid,go_home_to_take_necessity
39610,432,student,workplace,9621268923_centroid,91,5911244659_centroid,go_home_to_take_necessity
39610,433,student,workplace,7168377836_centroid,330,2601271426_centroid,go_home_to_take_necessity
39610,434,student,Evacuation_Point,1577880569_centroid,186,7961286686_centroid,go_home_to_take_necessity
39610,435,student,workplace,9621268958_centroid,10,5598068588_centroid,go_home_to_take_necessity
39610,436,student,Evacuation_Point,1577880569_centroid,275,3975269355_centroid,go_home_to_take_necessity
39610,437,student,workplace,9627983214_centroid,17,1575486641_centroid,go_home_to_take_necessity
39610,438,student,workplace,3251690908_centroid,123,5485723797_centroid,go_home_to_take_necessity
39610,439,student,workplace,9621269051_centroid,72,3135426864_centroid,go_home_to_take_necessity
39610,440,student,workplace,3854132469_centroid,90,8516353997_centroid,go_home_to_take_necessity
39610,441,student,workplace,1577880734_centroid,297,2598219232_centroid,go_home_to_take_necessity
39610,442,student,workplace,1577880734_centroid,121,3390881701_centroid,go_home_to_take_necessity
39610,443,student,workplace,9621268959_centroid,346,5532524052_centroid,go_home_to_take_necessity
39610,444,student,workplace,2598218657_centroid,11,2602579496_centroid,go_home_to_take_necessity
39610,445,student,workplace,1577880518_centroid,15,7961519370_centroid,go_home_to_take_necessity
39610,446,student,workplace,9621268958_centroid,317,2660604066_centroid,go_home_to_take_necessity
39610,447,student,workplace,9621257611_centroid,186,7961286686_centroid,go_home_to_take_necessity
39610,448,student,workplace,9621268927_centroid,47,2598219047_centroid,go_home_to_take_necessity
39610,449,student,workplace,3853884060_centroid,313,7961519270_centroid,go_home_to_take_necessity
39610,453,university_student,workplace,3251662515_centroid,86,3187594701_centroid,go_home_to_take_necessity
39610,454,university_student,workplace,5598067880_centroid,231,5276861212_centroid,go_home_to_take_necessity
39610,457,university_student,workplace,5411270044_centroid,303,3844227820_centroid,go_home_to_take_necessity
39610,458,university_student,workplace,5308379936_centroid,18,10013122899_centroid,go_home_to_take_necessity
39610,459,university_student,workplace,2822184467_centroid,339,5598067860_centroid,go_home_to_take_necessity
39610,461,university_student,workplace,5300352854_centroid,38,2987435440_centroid,go_home_to_take_necessity
39610,463,university_student,workplace,5309937486_centroid,133,2598219088_centroid,go_home_to_take_necessity
39610,464,university_student,workplace,5621238152_centroid,305,3844116795_centroid,go_home_to_take_necessity
39610,467,university_student,workplace,2822184477_centroid,333,5409248340_centroid,go_home_to_take_necessity
39610,471,university_student,workplace,3251637475_centroid,191,5385111952_centroid,go_home_to_take_necessity
39610,474,university_student,workplace,3251662369_centroid,280,2601271505_centroid,go_home_to_take_necessity
39610,475,university_student,workplace,3251662397_centroid,298,5285312136_centroid,go_home_to_take_necessity
39610,476,university_student,workplace,7162522691_centroid,342,5385111216_centroid,go_home_to_take_necessity
39610,477,university_student,workplace,5436829866_centroid,249,2598218908_centroid,go_home_to_take_necessity
39610,482,university_student,workplace,5411247899_centroid,331,2601271494_centroid,go_home_to_take_necessity
39610,484,university_student,workplace,3251662467_centroid,289,3844350171_centroid,go_home_to_take_necessity
39610,485,university_student,workplace,3251626559_centroid,279,9941564428_centroid,go_home_to_take_necessity
39610,486,university_student,workplace,3251662423_centroid,176,2601271436_centroid,go_home_to_take_necessity
39610,487,university_student,workplace,3251662557_centroid,71,5276905044_centroid,go_home_to_take_necessity
39610,489,university_student,workplace,1582921685_centroid,152,4801751236_centroid,go_home_to_take_necessity
39610,490,university_student,workplace,4800715764_centroid,227,5409248350_centroid,go_home_to_take_necessity
39610,491,university_student,restaurant,4834217550_centroid,100,5388602648_centroid,go_home_to_take_necessity
39610,492,university_student,workplace,1731902029_centroid,277,2598219047_centroid,go_home_to_take_necessity
39610,495,university_student,workplace,5680624495_centroid,226,5297220734_centroid,go_home_to_take_necessity
39610,497,university_student,workplace,3251662369_centroid,275,3975269355_centroid,go_home_to_take_necessity
39610,498,university_student,workplace,5285304706_centroid,194,2987143322_centroid,go_home_to_take_necessity
39610,502,university_student,workplace,2822184508_centroid,66,5276861212_centroid,go_home_to_take_necessity
39610,503,university_student,workplace,5308379924_centroid,263,4801751278_centroid,go_home_to_take_necessity
39610,506,university_student,workplace,5621237718_centroid,324,10024546789_centroid,go_home_to_take_necessity
39610,508,university_student,workplace,5276861136_centroid,178,2598219036_centroid,go_home_to_take_necessity
39610,511,university_student,workplace,5411247927_centroid,304,5555654199_centroid,go_home_to_take_necessity
39610,514,university_student,workplace,5621237714_centroid,160,5598068462_centroid,go_home_to_take_necessity
39610,515,university_student,workplace,5309937488_centroid,261,5911244621_centroid,go_home_to_take_necessity
39610,516,university_student,workplace,5689258727_centroid,136,9941505080_centroid,go_home_to_take_necessity
39610,517,university_student,workplace,5285304698_centroid,163,5415837106_centroid,go_home_to_take_necessity
39610,518,university_student,workplace,3511813008_centroid,212,1577880501_centroid,go_home_to_take_necessity
39610,522,university_student,workplace,1731902029_centroid,3,6947431379_centroid,go_home_to_take_necessity
39610,525,university_student,home,2987435440_centroid,38,2987435440_centroid,take_necessity
39610,529,university_student,workplace,5285304710_centroid,202,5532522872_centroid,go_home_to_take_necessity
39610,531,university_student,workplace,3251662467_centroid,337,2985100772_centroid,go_home_to_take_necessity
39610,532,university_student,workplace,5406602034_centroid,201,9738782946_centroid,go_home_to_take_necessity
39610,536,university_student,workplace,5680624501_centroid,185,3844116795_centroid,go_home_to_take_necessity
39610,538,university_student,workplace,3251662510_centroid,338,4262901856_centroid,go_home_to_take_necessity
39610,543,university_student,workplace,3251662435_centroid,137,3389130679_centroid,go_home_to_take_necessity
39610,545,university_student,workplace,3251662541_centroid,13,3389130609_centroid,go_home_to_take_necessity
39610,547,university_student,workplace,7162522691_centroid,176,2601271436_centroid,go_home_to_take_necessity
39610,551,university_student,workplace,5414062379_centroid,191,5385111952_centroid,go_home_to_take_necessity
39610,560,university_student,workplace,5414062379_centroid,316,1572619510_centroid,go_home_to_take_necessity
39610,561,university_student,workplace,5621238182_centroid,162,7961286759_centroid,go_home_to_take_necessity
39610,564,university_student,workplace,7184018634_centroid,18,10013122899_centroid,go_home_to_take_necessity
39610,567,university_student,workplace,5308379936_centroid,128,5438757127_centroid,go_home_to_take_necessity
39610,569,university_student,workplace,3251662533_centroid,119,2598219253_centroid,go_home_to_take_necessity
39610,572,university_student,workplace,3251637475_centroid,162,7961286759_centroid,go_home_to_take_necessity
39610,573,university_student,workplace,5406602034_centroid,32,1573619000_centroid,go_home_to_take_necessity
39610,578,university_student,workplace,2822184477_centroid,319,5438757127_centroid,go_home_to_take_necessity
39610,586,university_student,workplace,4800715764_centroid,54,1573641215_centroid,go_home_to_take_necessity
39610,591,university_student,workplace,5285304698_centroid,49,2602579414_centroid,go_home_to_take_necessity
39610,592,university_student,workplace,3511813004_centroid,161,1582921706_centroid,go_home_to_take_necessity
39610,594,university_student,workplace,3251637479_centroid,273,5297201489_centroid,go_home_to_take_necessity
39610,595,university_student,workplace,3251690971_centroid,264,4801751277_centroid,go_home_to_take_necessity
39610,598,university_student,workplace,4800715764_centroid,189,2985100828_centroid,go_home_to_take_necessity
39610,599,university_student,workplace,5436829858_centroid,311,5297220782_centroid,go_home_to_take_necessity
39610,602,university_student,workplace,5415836964_centroid,169,5555652788_centroid,go_home_to_take_necessity
39610,604,university_student,workplace,3251662541_centroid,260,7961519394_centroid,go_home_to_take_necessity
39610,610,university_student,workplace,5436829874_centroid,208,5409247087_centroid,go_home_to_take_necessity
39610,612,university_student,workplace,5285304716_centroid,196,6161063327_centroid,go_home_to_take_necessity
39610,613,university_student,workplace,5621238130_centroid,273,5297201489_centroid,go_home_to_take_necessity
39610,614,university_student,workplace,3511813004_centroid,42,2660610429_centroid,go_home_to_take_necessity
39610,615,university_student,workplace,3251690922_centroid,174,4262901251_centroid,go_home_to_take_necessity
39610,616,university_student,workplace,3251662413_centroid,51,10013187953_centroid,go_home_to_take_necessity
39610,617,university_student,workplace,2822184477_centroid,190,2601271401_centroid,go_home_to_take_necessity
39610,619,university_student,workplace,5406602034_centroid,142,3975269509_centroid,go_home_to_take_necessity
39610,620,university_student,workplace,5414062359_centroid,268,2598218861_centroid,go_home_to_take_necessity
39610,622,university_student,workplace,3251662533_centroid,81,1480054164_centroid,go_home_to_take_necessity
39610,623,university_student,home,3389130679_centroid,137,3389130679_centroid,take_necessity
39610,625,university_student,workplace,2822184477_centroid,156,10024167379_centroid,go_home_to_take_necessity
39610,627,university_student,workplace,5680624495_centroid,189,2985100828_centroid,go_home_to_take_necessity
39610,628,university_student,workplace,1575482058_centroid,36,5436827908_centroid,go_home_to_take_necessity
39610,630,university_student,workplace,3251662401_centroid,279,9941564428_centroid,go_home_to_take_necessity
39610,631,university_student,workplace,5680624501_centroid,104,3844117007_centroid,go_home_to_take_necessity
39610,632,university_student,workplace,5436829858_centroid,187,5285312132_centroid,go_home_to_take_necessity
39610,633,university_student,workplace,3251637475_centroid,12,5276861140_centroid,go_home_to_take_necessity
39610,640,university_student,workplace,5532524076_centroid,5,2598219076_centroid,go_home_to_take_necessity
39610,641,university_student,workplace,2822184477_centroid,278,2598218913_centroid,go_home_to_take_necessity
39610,643,university_student,workplace,5430603085_centroid,66,5276861212_centroid,go_home_to_take_necessity
39610,646,university_student,home,6161063369_centroid,175,6161063369_centroid,take_necessity
39610,648,university_student,workplace,3251662467_centroid,185,3844116795_centroid,go_home_to_take_necessity
39610,649,university_student,workplace,3251662397_centroid,3,6947431379_centroid,go_home_to_take_necessity
39610,650,university_student,workplace,3251662461_centroid,307,7023026467_centroid,go_home_to_take_necessity
39610,652,university_student,workplace,5436829896_centroid,177,1573909770_centroid,go_home_to_take_necessity
39610,653,university_student,workplace,5308379936_centroid,348,5555654171_centroid,go_home_to_take_necessity
39610,656,university_student,workplace,3251662413_centroid,85,5276905048_centroid,go_home_to_take_necessity
39610,657,university_student,workplace,5285304706_centroid,347,5438756813_centroid,go_home_to_take_necessity
39610,659,university_student,workplace,9803663676_centroid,17,1575486641_centroid,go_home_to_take_necessity
39610,664,university_student,workplace,3251637479_centroid,64,5598068434_centroid,go_home_to_take_necessity
39610,665,university_student,workplace,3251662537_centroid,116,5598068250_centroid,go_home_to_take_necessity
39610,666,university_student,workplace,5285304698_centroid,127,5297205047_centroid,go_home_to_take_necessity
39610,667,university_student,workplace,5430603283_centroid,77,5285312128_centroid,go_home_to_take_necessity
39610,669,university_student,workplace,5308379924_centroid,141,1573641323_centroid,go_home_to_take_necessity
39610,670,university_student,workplace,5411247927_centroid,7,4262901823_centroid,go_home_to_take_necessity
39610,672,university_student,workplace,5308379944_centroid,102,3901330724_centroid,go_home_to_take_necessity
39610,676,university_student,workplace,3251662387_centroid,14,3844116972_centroid,go_home_to_take_necessity
39610,677,university_student,workplace,3251662515_centroid,20,1582921734_centroid,go_home_to_take_necessity
39610,678,university_student,restaurant,4834217550_centroid,281,5555654177_centroid,go_home_to_take_necessity
39610,683,university_student,workplace,3251690985_centroid,4,7961286763_centroid,go_home_to_take_necessity
39610,684,university_student,workplace,5680624495_centroid,277,2598219047_centroid,go_home_to_take_necessity
39610,686,university_student,home,5276861140_centroid,12,5276861140_centroid,take_necessity
39610,689,university_student,workplace,2822184477_centroid,153,10024546830_centroid,go_home_to_take_necessity
39610,690,university_student,workplace,3251690979_centroid,297,2598219232_centroid,go_home_to_take_necessity
39610,691,university_student,workplace,5411247899_centroid,118,2601271426_centroid,go_home_to_take_necessity
39610,693,university_student,workplace,5436829874_centroid,8,3511813039_centroid,go_home_to_take_necessity
39610,696,university_student,workplace,5532524068_centroid,38,2987435440_centroid,go_home_to_take_necessity
39610,697,university_student,workplace,5436829874_centroid,339,5598067860_centroid,go_home_to_take_necessity
39610,699,university_student,workplace,5309937488_centroid,190,2601271401_centroid,go_home_to_take_necessity
39610,700,university_student,workplace,3251634997_centroid,183,8223739228_centroid,go_home_to_take_necessity
39610,701,university_student,workplace,3854231887_centroid,244,5525081311_centroid,go_home_to_take_necessity
39610,702,university_student,workplace,5409248368_centroid,170,5525081307_centroid,go_home_to_take_necessity
39610,704,university_student,workplace,3251690879_centroid,126,5276905032_centroid,go_home_to_take_necessity
39610,706,university_student,workplace,2822184505_centroid,16,4262901827_centroid,go_home_to_take_necessity
39610,707,university_student,workplace,3251662479_centroid,61,1572619507_centroid,go_home_to_take_necessity
39610,710,university_student,workplace,3251634993_centroid,116,5598068250_centroid,go_home_to_take_necessity
39610,711,university_student,workplace,5532524064_centroid,274,1572653115_centroid,go_home_to_take_necessity
39610,714,university_student,workplace,5621238130_centroid,206,10024546893_centroid,go_home_to_take_necessity
39610,717,university_student,workplace,5436829874_centroid,236,5680624423_centroid,go_home_to_take_necessity
39610,719,university_student,workplace,3251690922_centroid,273,5297201489_centroid,go_home_to_take_necessity
39610,720,university_student,workplace,9787298171_centroid,54,1573641215_centroid,go_home_to_take_necessity
39610,721,university_student,workplace,5285304716_centroid,209,3901330669_centroid,go_home_to_take_necessity
39610,722,university_student,workplace,3251634993_centroid,299,3844349926_centroid,go_home_to_take_necessity
39610,724,university_student,workplace,5285304716_centroid,142,3975269509_centroid,go_home_to_take_necessity
39610,726,university_student,workplace,5409248368_centroid,114,4328946055_centroid,go_home_to_take_necessity
39610,732,university_student,workplace,3511813008_centroid,14,3844116972_centroid,go_home_to_take_necessity
39610,733,university_student,workplace,2822184508_centroid,301,2601271127_centroid,go_home_to_take_necessity
39610,734,university_student,workplace,5621238170_centroid,71,5276905044_centroid,go_home_to_take_necessity
39610,735,university_student,workplace,5411247939_centroid,83,6161063355_centroid,go_home_to_take_necessity
39610,736,university_student,workplace,5285304710_centroid,112,7168468235_centroid,go_home_to_take_necessity
39610,737,university_student,workplace,3251690879_centroid,143,2598218976_centroid,go_home_to_take_necessity
39610,738,university_student,home,1573641323_centroid,141,1573641323_centroid,take_necessity
39610,739,university_student,workplace,3251662461_centroid,287,7961519211_centroid,go_home_to_take_necessity
39610,740,university_student,workplace,3251662450_centroid,113,9771942870_centroid,go_home_to_take_necessity
39610,741,university_student,workplace,3511813004_centroid,163,5415837106_centroid,go_home_to_take_necessity
39610,742,university_student,workplace,3251662510_centroid,236,5680624423_centroid,go_home_to_take_necessity
39610,747,university_student,workplace,5436829866_centroid,272,6161063319_centroid,go_home_to_take_necessity
39610,748,university_student,workplace,3251662435_centroid,92,5379617448_centroid,go_home_to_take_necessity
39610,749,university_student,workplace,5621238174_centroid,97,5598068564_centroid,go_home_to_take_necessity
39705,681,university_student,business,3251690891_centroid,39,5598067350_centroid,switch_to_evacuation
39710,681,university_student,business,3251690891_centroid,39,5598067350_centroid,go_home_to_take_necessity
39720,101,student,home,9738782946_centroid,201,9738782946_centroid,take_necessity
39730,94,student,home,7961519370_centroid,15,7961519370_centroid,take_necessity
39805,238,student,home,9738782952_centroid,27,9738782952_centroid,take_necessity
39870,357,student,home,5598068578_centroid,139,5598068578_centroid,take_necessity
39875,576,university_student,home,1573917301_centroid,43,1573917301_centroid,switch_to_evacuation
39880,576,university_student,home,1573917301_centroid,43,1573917301_centroid,take_necessity
39880,587,university_student,home,5276861144_centroid,94,5276861144_centroid,switch_to_evacuation
39885,587,university_student,home,5276861144_centroid,94,5276861144_centroid,take_necessity
39890,741,university_student,home,5415837106_centroid,163,5415837106_centroid,take_necessity
39900,194,student,home,7961519274_centroid,200,7961519274_centroid,take_necessity
39910,288,student,business,3251690908_centroid,319,5438757127_centroid,switch_to_evacuation
39915,288,student,business,3251690908_centroid,319,5438757127_centroid,go_home_to_take_necessity
39925,423,student,home,1577880501_centroid,212,1577880501_centroid,take_necessity
39930,437,student,home,1575486641_centroid,17,1575486641_centroid,take_necessity
39935,447,student,home,7961286686_centroid,186,7961286686_centroid,take_necessity
39940,219,student,home,5598068302_centroid,6,5598068302_centroid,take_necessity
39960,489,university_student,home,4801751236_centroid,152,4801751236_centroid,take_necessity
39980,723,university_student,business,5621238122_centroid,232,2601271436_centroid,switch_to_evacuation
39985,723,university_student,business,5621238122_centroid,232,2601271436_centroid,go_home_to_take_necessity
40000,666,university_student,home,5297205047_centroid,127,5297205047_centroid,take_necessity
40015,5,student,home,7961519187_centroid,134,7961519187_centroid,take_necessity
40015,529,university_student,home,5532522872_centroid,202,5532522872_centroid,take_necessity
40025,244,student,home,5436829942_centroid,40,5436829942_centroid,take_necessity
40035,397,student,home,2660604033_centroid,335,2660604033_centroid,take_necessity
40045,375,student,home,7961519402_centroid,125,7961519402_centroid,take_necessity
40055,58,student,home,4262901856_centroid,338,4262901856_centroid,take_necessity
40060,59,student,home,5598068040_centroid,328,5598068040_centroid,take_necessity
40065,635,university_student,home,5379617488_centroid,341,5379617488_centroid,switch_to_evacuation
40070,33,student,home,1573620589_centroid,173,1573620589_centroid,take_necessity
40070,239,student,home,4262901240_centroid,284,4262901240_centroid,take_necessity
40070,278,student,home,7961519394_centroid,260,7961519394_centroid,take_necessity
40070,635,university_student,home,5379617488_centroid,341,5379617488_centroid,take_necessity
40080,101,student,home,9738782946_centroid,201,9738782946_centroid,move_to_evac
40095,98,student,home,1573630470_centroid,25,1573630470_centroid,take_necessity
40100,498,university_student,home,2987143322_centroid,194,2987143322_centroid,take_necessity
40115,532,university_student,home,9738782946_centroid,201,9738782946_centroid,take_necessity
40115,612,university_student,home,6161063327_centroid,196,6161063327_centroid,take_necessity
40120,82,student,home,1573619000_centroid,32,1573619000_centroid,take_necessity
40130,736,university_student,home,7168468235_centroid,112,7168468235_centroid,take_necessity
40140,285,student,home,2602579958_centroid,216,2602579958_centroid,take_necessity
40140,402,student,home,5415837016_centroid,87,5415837016_centroid,take_necessity
40145,551,university_student,home,5385111952_centroid,191,5385111952_centroid,take_necessity
40150,367,student,home,7961286686_centroid,186,7961286686_centroid,take_necessity
40160,247,student,home,1573618661_centroid,188,1573618661_centroid,take_necessity
40160,410,student,home,4253905933_centroid,166,4253905933_centroid,take_necessity
40170,476,university_student,home,5385111216_centroid,342,5385111216_centroid,take_necessity
40175,24,student,home,10013187953_centroid,51,10013187953_centroid,take_necessity
40175,195,student,home,1572653115_centroid,274,1572653115_centroid,take_necessity
40180,359,student,home,10024167383_centroid,135,10024167383_centroid,take_necessity
40200,249,student,home,5415837028_centroid,286,5415837028_centroid,take_necessity
40205,26,student,home,5598068250_centroid,57,5598068250_centroid,take_necessity
40205,311,student,home,2601271436_centroid,232,2601271436_centroid,take_necessity
40210,144,student,home,5598068564_centroid,97,5598068564_centroid,take_necessity
40215,696,university_student,home,2987435440_centroid,38,2987435440_centroid,take_necessity
40220,28,student,home,1572619510_centroid,316,1572619510_centroid,take_necessity
40230,61,student,home,4805712369_centroid,210,4805712369_centroid,take_necessity
40230,467,university_student,home,5409248340_centroid,333,5409248340_centroid,take_necessity
40230,629,university_student,home,5598068233_centroid,334,5598068233_centroid,move_randomly
40235,735,university_student,home,6161063355_centroid,83,6161063355_centroid,take_necessity
40250,721,university_student,home,3901330669_centroid,209,3901330669_centroid,take_necessity
